,Equity (SPY),Long Treasuries (TLT),Short Treasuries (SHY),Gold (GLD),Oil (DBO)
2022-04-11,-0.07454156,-0.071395814,-0.00031199522,-0.074188076,0.049927197
2022-04-12,-0.11197633,-0.04892057,-0.0023548955,-0.08130417,-0.006068898
2022-04-13,-0.12950815,-0.048559178,-0.0013910994,-0.071491,-0.016788904
2022-04-14,-0.11654168,-0.017023966,0.0011315269,-0.067484215,-0.011808881
2022-04-18,-0.09841543,-0.02863407,0.0006513308,-0.065937035,-0.008542302
2022-04-19,-0.122092575,-0.0015749349,0.0052197743,-0.04321505,0.038089365
2022-04-20,-0.11255473,-0.017554566,0.0053363387,-0.05414631,0.038393497
2022-04-21,-0.077703625,-0.014664125,0.007263227,-0.052432973,0.050475318
2022-04-22,-0.025628354,-0.005912105,0.0077443505,-0.04214243,0.08743168
2022-04-25,-0.03703598,-0.037252337,0.0046183495,-0.033950265,0.10108539
2022-04-26,-0.015768638,-0.048412498,0.0009504535,-0.029125283,0.089948274
2022-04-27,0.0002875375,-0.034987714,0.0016717843,-0.00930552,0.11190481
2022-04-28,-0.04120596,-0.038628314,0.0020334416,-0.024893224,0.122580886
2022-04-29,-0.0005098888,-0.04418658,0.0026369747,-0.02919369,0.12704611
2022-05-02,0.0030354084,-0.015958536,0.002829988,-0.003981899,0.13152325
2022-05-03,-0.012469981,-0.031577773,0.0025895543,-0.007553284,0.16856478
2022-05-04,-0.06653868,-0.033747498,-0.00078718463,-0.020516235,0.11987953
2022-05-05,-0.05977313,-0.012188105,-0.003329988,-0.00337468,0.10670659
2022-05-06,-0.09249395,-0.029225256,-0.008310644,-0.031796545,0.087451324
2022-05-09,-0.06297082,-0.050677564,-0.012791278,-0.025246603,0.12783343
2022-05-10,-0.05112323,-0.041221905,-0.008292787,-0.0037990278,0.13575605
2022-05-11,-0.06876557,-0.05240294,-0.00707714,-0.0007525391,0.10155166
2022-05-12,-0.06556752,-0.047318388,-0.008763994,0.006443357,0.044262063
2022-05-13,-0.06433206,-0.04952513,-0.008767276,0.010842199,0.034204744
2022-05-16,-0.062080994,-0.021360425,-0.0064586634,0.0053261877,-0.01757694
2022-05-17,-0.07268798,-0.0010221703,-0.0034448456,0.0054771635,-0.024097448
2022-05-18,-0.00024223662,-0.036055066,-0.004169127,0.003946859,0.020269133
2022-05-19,0.0020740444,-0.04701282,-0.006702387,-0.011761112,0.026409471
2022-05-20,-0.01900668,-0.053650215,-0.007665771,-0.014108261,0.039698258
2022-05-23,-0.038358897,-0.021571526,-0.0059747314,-0.019514503,0.009605166
2022-05-24,-0.038853038,-0.032367874,-0.006321065,-0.0331038,-0.026509436
2022-05-25,-0.037128188,-0.026099695,-0.0040342915,-0.027886953,-0.01982387
2022-05-26,-0.055025693,-0.013738289,-0.004394555,-0.047474142,-0.13753633
2022-05-27,-0.07590693,-0.033109732,-0.0074112136,-0.06396405,-0.15947214
2022-05-31,-0.055413976,-0.02055968,-0.006578069,-0.053466875,-0.12177572
2022-06-01,-0.048115883,-0.030553512,-0.00592541,-0.059384275,-0.0978225
2022-06-02,-0.07846929,-0.013971986,-0.0058031543,-0.07699324,-0.12035789
2022-06-03,-0.07080991,-0.005895293,-0.0049582208,-0.07051299,-0.21009704
2022-06-06,-0.07911564,0.024121339,-0.0047231,-0.061323278,-0.19447432
2022-06-07,-0.09109372,0.0051866947,-0.005207198,-0.08196719,-0.2218102
2022-06-08,-0.06123705,0.01969908,-0.0037572428,-0.08305205,-0.23351505
2022-06-09,-0.04545803,0.005901097,-0.0036394554,-0.07892076,-0.18683152
2022-06-10,0.010626905,0.0067131985,-0.0005001586,-0.08985927,-0.15924817
2022-06-13,0.05568748,0.041216053,0.004480243,-0.07253842,-0.16314542
2022-06-14,0.068837196,0.07103806,0.0092166485,-0.050491218,-0.16790742
2022-06-15,0.04536023,0.06922524,0.007857379,-0.060965087,-0.16019005
2022-06-16,0.08023041,0.051484242,0.005676581,-0.074887834,-0.14662972
2022-06-17,0.06617535,0.04903326,0.0054359837,-0.06781754,-0.11134838
2022-06-21,0.06694826,0.06049705,0.007369895,-0.05394029,-0.081898265
2022-06-22,0.08122743,0.041296855,0.006629042,-0.04580588,-0.050699633
2022-06-23,0.0859461,0.030394882,0.0056616766,-0.036850613,-0.0083496915
2022-06-24,0.051681522,0.06813216,0.005879964,-0.03020042,-0.0626604
2022-06-27,0.048889518,0.05531082,0.0034672022,-0.035038713,-0.07108475
2022-06-28,0.08507199,0.06628426,0.004072954,-0.030954057,-0.12357298
2022-06-29,0.08521083,0.050461262,0.004191007,-0.013782713,-0.12906528
2022-06-30,0.0916766,0.017626178,-0.0018577381,-0.018996906,-0.0978352
2022-07-01,0.07999436,0.023424374,-0.0038941673,-0.009731159,-0.082887664
2022-07-05,0.074128576,0.011703633,-0.004742946,0.014761509,0.01064472
2022-07-06,0.09154352,0.022084408,-0.0009968287,0.028215416,0.03550681
2022-07-07,0.076677404,0.0073379194,-0.000634795,0.02501881,0.024097517
2022-07-08,0.09428776,0.028565349,0.0008175719,0.033743348,-0.019960526
2022-07-11,0.109889105,0.010602138,0.0013023274,0.026167747,-0.04455473
2022-07-12,0.12073433,0.008826497,-2.9461768e-05,0.028139764,0.0006056035
2022-07-13,0.11887633,-0.013066279,0.00021185097,0.016874153,0.00479894
2022-07-14,0.12421018,-0.003393053,0.0020289326,0.028400958,0.042105272
2022-07-15,0.09175628,-0.025239121,0.000575425,0.023063881,0.028936202
2022-07-18,0.07900484,-0.018133258,-0.00015210122,0.015461628,-0.0005771638
2022-07-19,0.049922217,-0.018242398,0.0014241782,0.020043556,0.011292947
2022-07-20,0.04676535,-0.028209014,0.00045306684,0.032434646,0.03085804
2022-07-21,0.050652176,-0.031497534,-0.0017262768,0.021480955,0.036138155
2022-07-22,0.025538564,-0.040659614,-0.004506666,0.0067611607,0.034725707
2022-07-25,0.017690264,-0.039134074,-0.004390462,0.010121511,0.047279604
2022-07-26,0.01855324,-0.037419062,-0.0043925894,0.0029324696,0.020774033
2022-07-27,-0.014719718,-0.041392013,-0.006083935,-0.014956308,-0.049492057
2022-07-28,-0.024051335,-0.067798875,-0.008983563,-0.03589701,-0.07267399
2022-07-29,-0.049125087,-0.059437223,-0.006674259,-0.029937983,-0.076044776
2022-08-01,-0.04993989,-0.10831525,-0.008839494,-0.041445795,-0.042459264
2022-08-02,-0.025515027,-0.07123709,-0.0038773054,-0.025372518,-0.10974855
2022-08-03,-0.034538347,-0.097169764,-0.0054567964,-0.033828173,-0.07559976
2022-08-04,-0.018446654,-0.094615646,-0.007638563,-0.04496302,-0.0036320637
2022-08-05,-0.006064492,-0.078775726,-0.003646277,-0.028597852,0.0144059425
2022-08-08,-0.049359437,-0.09246383,-0.008033374,-0.05012893,-0.020190652
2022-08-09,-0.041572023,-0.0851387,-0.007919991,-0.057038832,-0.0076764734
2022-08-10,-0.073776655,-0.07923413,-0.009991359,-0.073379524,-0.05989817
2022-08-11,-0.0814349,-0.064019114,-0.0091382805,-0.06520405,-0.082691595
2022-08-12,-0.090497084,-0.07177685,-0.010482705,-0.073590234,-0.064231396
2022-08-15,-0.10615426,-0.080931425,-0.011820876,-0.06636264,-0.05035941
2022-08-16,-0.12570885,-0.06846562,-0.011831801,-0.05997878,-0.03385986
2022-08-17,-0.12702063,-0.083854124,-0.012826843,-0.054067276,-0.04154526
2022-08-18,-0.14681971,-0.08125866,-0.015510756,-0.06887525,-0.12675178
2022-08-19,-0.14323263,-0.08432095,-0.01700295,-0.07322911,-0.15794134
2022-08-22,-0.12474619,-0.10763756,-0.015669854,-0.064522065,-0.14447865
2022-08-23,-0.1028387,-0.06918524,-0.011844928,-0.05091506,-0.13248904
2022-08-24,-0.12714486,-0.06702918,-0.01210553,-0.054053586,-0.15313834
2022-08-25,-0.15674807,-0.09386384,-0.013574182,-0.057047073,-0.15640673
2022-08-26,-0.09625402,-0.08560886,-0.011138707,-0.020800913,-0.10611914
2022-08-29,-0.059103798,-0.08009827,-0.010041321,-0.007192514,-0.10481092
2022-08-30,-0.050396208,-0.09218734,-0.010539708,-0.004370617,-0.044971146
2022-08-31,-0.05312741,-0.08815393,-0.011650622,0.0022577657,0.0017681702
2022-09-01,-0.084550545,-0.07943163,-0.012153147,6.340311e-05,0.06130363
2022-09-02,-0.081615105,-0.1007406,-0.014712701,-0.024020974,0.035548825
2022-09-06,-0.08418758,-0.07124429,-0.012029501,-0.020224608,0.0066046193
2022-09-07,-0.1052975,-0.082040764,-0.01250304,-0.025006823,0.050942626
2022-09-08,-0.08576329,-0.08134316,-0.014249621,-0.025934054,0.06734488
2022-09-09,-0.12423148,-0.09184632,-0.0138916625,-0.043741062,-0.010975686
2022-09-12,-0.10954969,-0.08847635,-0.012657397,-0.045924366,-0.030250322
2022-09-13,-0.053412132,-0.08845871,-0.008745317,-0.030678978,-0.046662893
2022-09-14,-0.0643324,-0.11026309,-0.009743614,-0.04031287,-0.036828816
2022-09-15,-0.061334845,-0.1268559,-0.009755897,-0.023040531,0.007380106
2022-09-16,-0.029665828,-0.13667229,-0.0076478315,-0.010903702,0.009803909
2022-09-19,-0.025228633,-0.14730325,-0.0067926706,-0.014922358,0.0036786946
2022-09-20,0.002158749,-0.10858639,-0.005313914,-0.0069240727,0.019106958
2022-09-21,0.012193782,-0.11089634,-0.003591359,-0.0052128546,0.06014561
2022-09-22,0.0152748935,-0.07459942,0.0003463228,-0.0061847344,0.066369385
2022-09-23,0.05568363,-0.0855736,9.879666e-05,0.0009799077,0.11035793
2022-09-26,0.05837592,-0.07343112,0.0008371449,0.004486436,0.12420037
2022-09-27,0.056546967,-0.037445396,-0.00014033375,0.012590419,0.12641808
2022-09-28,0.01164483,-0.074729,-0.0049455524,-0.014980109,0.0970569
2022-09-29,0.022404848,-0.074950725,-0.0054524085,-0.01859946,0.089851275
2022-09-30,0.052279897,-0.07889948,-0.0034748674,0.011570503,0.16258487
2022-10-03,0.035741005,-0.10469046,-0.0065351645,-0.016418764,0.11630614
2022-10-04,0.010605724,-0.09101843,-0.005911595,-0.0078088795,0.050590865
2022-10-05,-0.007880462,-0.07812853,-0.0033182974,-0.007285115,-0.010810817
2022-10-06,0.05598619,-0.034802914,0.0033440366,0.023831965,-0.016627308
2022-10-07,0.0939085,-0.02871862,0.004330641,0.04143995,-0.015557678
2022-10-10,0.09303001,-0.015504893,0.0038389352,0.058943417,-0.03917411
2022-10-11,0.10787598,-0.0038704993,0.0043301065,0.06451433,0.007749822
2022-10-12,0.10352195,0.012867206,0.0034667,0.056880515,0.0024198876
2022-10-13,0.07440849,0.0118717905,0.005198438,0.056534167,-0.055383712
2022-10-14,0.10199096,0.0132554425,0.0045836763,0.06215382,-0.03811766
2022-10-17,0.07297618,0.022343066,0.00322403,0.053676102,-0.040105663
2022-10-18,0.07466207,0.034092676,0.003469841,0.05270048,-0.0012577816
2022-10-19,0.08805564,0.06975794,0.006186554,0.07240191,-0.07070758
2022-10-20,0.09625256,0.08360337,0.0074239234,0.074843474,-0.08167811
2022-10-21,0.05615594,0.10460445,0.0050725974,0.04923798,-0.08656805
2022-10-24,0.042274904,0.10110826,0.004950224,0.05741511,-0.06119855
2022-10-25,0.05744708,0.07973883,0.0069140936,0.06784068,-0.03795163
2022-10-26,0.06427347,0.09688049,0.008201394,0.07971507,-0.06453852
2022-10-27,0.06847343,0.09896134,0.0058611343,0.07780313,-0.08844537
2022-10-28,0.02680844,0.09175337,0.004510251,0.0707585,-0.109698854
2022-10-31,0.019538306,0.111704506,0.007098295,0.08168702,-0.12693071
2022-11-01,0.022220755,0.12569183,0.010165487,0.08053379,-0.17354184
2022-11-02,0.055440936,0.12729704,0.009678187,0.0883721,-0.19744411
2022-11-03,0.05829276,0.1063497,0.011046314,0.09572329,-0.1814979
2022-11-04,0.058316477,0.12648566,0.009314636,0.057193868,-0.21186925
2022-11-07,0.056337725,0.14612189,0.013132137,0.07810102,-0.19250855
2022-11-08,0.044542827,0.13950862,0.012261906,0.052828703,-0.14932562
2022-11-09,0.04059417,0.14012088,0.01078802,0.041363996,-0.1287121
2022-11-10,-0.024779556,0.09113487,0.00634098,0.020044863,-0.15235601
2022-11-11,-0.042927478,0.07785794,0.005358724,0.010638457,-0.16976415
2022-11-14,-0.033016827,0.062396184,0.006220718,0.02491149,-0.12549625
2022-11-15,-0.026667738,0.048855845,0.0062184837,0.019743405,-0.12551606
2022-11-16,-0.033378575,0.0270302,0.0054808785,0.009883167,-0.115630694
2022-11-17,-0.024578426,0.022869674,0.006220747,0.020170962,-0.056289826
2022-11-18,-0.033059802,0.00979933,0.005976819,0.035483148,-0.03130608
2022-11-21,-0.041922923,-0.00031599266,0.0062237093,0.03657279,-0.03812257
2022-11-22,-0.037449848,-0.0031205937,0.0062216357,0.040982395,-0.05867409
2022-11-23,-0.046369195,-0.031598736,0.00412854,0.03943765,0.010950603
