Date,Equity (SPY),Long Treasuries (TLT),Short Treasuries (SHY),Gold (GLD),Oil (DBO)
2010-09-27,86.95890045166016,68.08210754394531,67.90509033203125,126.72000122070312,20.612529754638672
2010-09-28,87.26329803466797,68.54759979248047,67.92118072509766,127.8499984741211,20.73966407775879
2010-09-29,87.11112213134766,68.26309967041016,67.90509033203125,127.94999694824219,21.163440704345703
2010-09-30,86.85235595703125,68.21781158447266,67.91309356689453,127.91000366210938,21.443132400512695
2010-10-01,87.21763610839844,67.88816833496094,67.9251937866211,128.91000366210938,21.8330078125
2010-10-04,86.56320190429688,68.06338500976562,67.9332275390625,128.4600067138672,21.748252868652344
2010-10-05,88.30583953857422,67.65457153320312,67.9654541015625,130.99000549316406,22.01947021484375
2010-10-06,88.2982177734375,68.50462341308594,67.97357177734375,131.80999755859375,22.112703323364258
2010-10-07,88.19168090820312,67.93362426757812,68.02995300292969,130.3699951171875,21.64654541015625
2010-10-08,88.68635559082031,67.6351089477539,68.02995300292969,131.66000366210938,21.99404525756836
2010-10-11,88.77009582519531,67.64804077148438,68.03803253173828,132.2899932861328,21.90081214904785
2010-10-12,89.04402160644531,66.97960662841797,67.9896469116211,131.9600067138672,21.84148406982422
2010-10-13,89.73653411865234,66.87580871582031,67.9976577758789,134.07000732421875,22.061847686767578
2010-10-14,89.38648223876953,65.87635803222656,67.9654541015625,134.75,21.951663970947266
2010-10-15,89.56912994384766,65.0716781616211,67.9896469116211,133.67999267578125,21.65502166748047
2010-10-18,90.01049041748047,65.59734344482422,68.00574493408203,134.27999877929688,22.070323944091797
2010-10-19,88.83094787597656,65.99319458007812,68.03803253173828,130.11000061035156,21.214292526245117
2010-10-20,89.69847869873047,66.13597106933594,68.0460433959961,131.32000732421875,21.671972274780273
2010-10-21,89.8963394165039,65.35069274902344,68.05411529541016,129.47000122070312,21.35837745666504
2010-10-22,90.06375122070312,65.79203796386719,68.03803253173828,129.72999572753906,21.66349983215332
2010-10-25,90.33013153076172,65.98021697998047,68.05411529541016,130.85000610351562,21.65502166748047
2010-10-26,90.34534454345703,64.96134948730469,67.9896469116211,130.8800048828125,21.72282600402832
2010-10-27,90.08660125732422,64.39022064208984,67.95740509033203,129.52000427246094,21.66349983215332
2010-10-28,90.101806640625,64.56546020507812,68.0460433959961,131.24000549316406,21.680448532104492
2010-10-29,90.1702880859375,65.16899871826172,68.06212615966797,132.6199951171875,21.46856117248535
2010-11-01,90.20072937011719,64.8884506225586,68.09201049804688,131.9199981689453,21.816055297851562
2010-11-02,90.91609191894531,65.74124908447266,68.05162811279297,132.49000549316406,22.01947021484375
2010-11-03,91.2813949584961,64.40009307861328,68.07588958740234,131.57000732421875,22.316112518310547
2010-11-04,93.03926849365234,64.90140533447266,68.09201049804688,136.02999877929688,22.68903923034668
2010-11-05,93.3893051147461,63.78818130493164,68.03553771972656,136.3800048828125,22.807693481445312
2010-11-08,93.2142562866211,64.07462310791016,68.00333404541016,137.77999877929688,22.807693481445312
2010-11-09,92.54460144042969,62.66188049316406,67.91461181640625,135.58999633789062,22.553428649902344
2010-11-10,92.9175033569336,62.746524810791016,67.95491027832031,137.24000549316406,22.960256576538086
2010-11-11,92.56745147705078,62.7139778137207,67.85010528564453,137.66000366210938,22.87550163269043
2010-11-12,91.47159576416016,62.375431060791016,67.85010528564453,133.69000244140625,22.078798294067383
